rating_id,order_id,customer_id,restaurant_id,rating,review_text,review_timestamp
3218,371,378,22,4,Impedit recusandae totam sit quis sunt earum id molestias veniam laboriosam.,2023-11-12 19:28:00
3219,647,1764,19,2,Veniam perferendis perferendis beatae nulla laborum repellendus explicabo dicta maiores.,2023-08-16 03:41:00
3220,7961,172,40,2,Sapiente voluptas similique modi sed aperiam quae.,2023-11-28 09:40:00
3221,8293,1650,2,4,Reiciendis placeat at deleniti ut pariatur.,2023-11-07 08:44:00
3222,5270,778,38,4,Maiores est at facere dignissimos maiores minima odit debitis quia.,2023-11-09 11:28:00
3223,7020,1553,49,3,Ducimus omnis non alias rem sit aspernatur nesciunt nisi blanditiis.,2023-09-14 20:21:00
3224,8666,560,10,4,Adipisci atque aspernatur rem ipsa.,2023-02-27 15:30:00
3225,4137,1684,35,5,Officia possimus voluptate iste odit minima distinctio beatae dolorem.,2023-06-09 12:03:00
3226,1490,316,13,4,Eum mollitia saepe aperiam debitis dolor mollitia hic ducimus.,2023-05-22 20:26:00
3227,8084,1446,22,2,Laborum quasi corporis adipisci consequuntur dolorum.,2023-03-11 18:20:00
3228,9732,1890,27,2,Qui unde omnis deleniti sunt cum temporibus minima vero pariatur ratione.,2023-01-18 23:20:00
3229,8575,1455,26,3,Optio aliquid voluptas itaque aperiam porro qui fugit quae.,2023-11-05 09:45:00
3230,9378,1636,6,4,Labore tenetur veniam laudantium ipsa possimus fugiat quas voluptatum distinctio.,2023-06-13 11:25:00
3231,4747,1476,10,2,Officiis asperiores doloribus vel molestias nostrum quae.,2023-09-29 16:58:00
3232,10728,1816,46,2,Saepe libero debitis nihil aspernatur temporibus suscipit.,2023-03-06 18:13:00
3233,1098,479,42,4,Nam sint iste autem soluta est eaque iusto dolorum quis.,2023-11-02 02:19:00
3234,7817,1559,14,2,Quod suscipit recusandae molestiae inventore explicabo.,2023-09-13 02:17:00
3235,11050,1921,18,5,Ipsa provident saepe repellat et quibusdam dolor ipsa perferendis soluta vero.,2023-12-06 06:42:00
3236,8417,193,42,2,Facere sequi molestias vero error odio magnam laboriosam quos.,2023-08-05 10:11:00
3237,11151,1154,14,2,Ea atque earum debitis quos numquam numquam voluptatem laboriosam in.,2023-04-19 06:16:00
3238,9249,1185,34,5,Nesciunt ut eaque sed fugit id nisi laboriosam voluptas.,2023-03-06 08:10:00
3239,8737,1836,37,3,Expedita dolores doloribus blanditiis reprehenderit.,2023-10-05 08:59:00
3240,9881,1764,6,3,Voluptate dolorum nobis nulla officiis rerum eligendi odio fuga.,2023-07-13 11:43:00
3241,2506,878,19,4,Saepe nemo similique cupiditate culpa quia laborum voluptatum nulla nisi reiciendis.,2023-09-26 08:00:00
3242,5616,1739,16,5,Iusto officiis cumque fugit impedit.,2023-05-07 04:09:00
3243,2785,898,40,5,At deleniti occaecati alias dolorem pariatur unde.,2023-02-04 08:54:00
3244,6256,1422,30,4,Quos non officia nam vitae aperiam magnam.,2023-07-22 20:31:00
3245,11963,648,12,3,Velit est praesentium consectetur harum explicabo repellat.,2023-04-25 19:31:00
3246,8412,321,39,3,Ipsa harum consequatur quasi consectetur ullam.,2023-09-11 11:16:00
3247,10735,1720,6,3,Vel facere ipsam expedita voluptas.,2023-02-16 18:59:00
3248,4677,685,32,3,Quo fugit iure dolores saepe.,2023-12-08 17:37:00
3249,7038,198,14,4,Voluptatibus perferendis tenetur ab quos doloribus asperiores dolor.,2023-08-02 06:38:00
3250,1702,1339,8,4,Earum modi dolor corrupti.,2023-06-21 18:19:00
3251,9939,1855,43,2,Odit aut sit voluptatem similique deserunt distinctio consectetur.,2023-07-30 16:12:00
3252,7905,810,37,2,Rerum temporibus natus eos quidem maiores itaque quisquam.,2023-03-21 20:37:00
3253,159,1008,27,4,Praesentium aliquid voluptate soluta exercitationem occaecati dolore occaecati.,2023-02-16 11:35:00
3254,5884,1417,43,2,Sequi iusto quibusdam voluptatum aperiam voluptatem.,2023-09-20 15:47:00
3255,7218,83,39,3,Dolorem accusantium recusandae molestiae incidunt placeat delectus quibusdam.,2023-12-30 22:07:00
3256,8535,1742,4,2,Autem sit velit veritatis eveniet tenetur occaecati.,2023-05-09 16:45:00
3257,2310,846,17,5,Dolores quisquam ab minima qui optio neque odio assumenda.,2023-04-27 08:27:00
3258,6472,688,32,3,Alias est est consequuntur quaerat reprehenderit.,2023-09-02 18:26:00
3259,6027,777,12,4,Hic veritatis fugit possimus autem placeat in eius eligendi.,2023-04-26 13:21:00
3260,9605,1484,13,2,Optio reprehenderit iure magnam cupiditate.,2023-01-31 15:40:00
3261,3779,1696,38,4,Veritatis laudantium ea possimus minima.,2023-11-12 20:15:00
3262,8402,1457,3,3,Maiores sapiente et possimus eaque.,2023-11-09 08:46:00
3263,4369,1003,42,4,Eaque expedita odio harum fugit inventore.,2023-06-28 14:40:00
3264,481,1757,24,5,Quos ad ullam commodi ea qui repudiandae excepturi animi sequi.,2023-02-17 19:43:00
3265,10315,428,24,3,Similique facere odit quasi vitae in.,2023-01-03 18:52:00
3266,9545,1473,8,4,Nostrum esse culpa consequuntur tempore nisi blanditiis.,2023-01-02 08:08:00
3267,9170,1456,35,5,Hic quam est ducimus deserunt praesentium.,2023-08-12 22:49:00
3268,7714,491,12,5,Nisi perspiciatis rerum omnis iste magni.,2023-08-29 04:16:00
3269,7924,548,46,3,Provident voluptas ducimus omnis quia laudantium maiores ut placeat doloribus.,2023-06-12 23:08:00
3270,10999,1654,32,2,Eius nesciunt quia aliquam architecto exercitationem suscipit voluptatum quas.,2023-06-08 17:21:00
3271,9431,269,28,3,Vero provident quaerat tenetur explicabo eveniet tempore officia adipisci at sed.,2023-05-04 04:30:00
3272,11051,1054,33,3,Voluptas dolorum eos eligendi nulla repudiandae facere amet ad.,2023-01-28 04:35:00
3273,10855,378,44,5,Vel voluptas quia molestias incidunt animi eius quo animi.,2023-07-03 16:27:00
3274,10894,107,43,4,Autem iure inventore reiciendis ipsa nostrum fugit.,2023-11-26 04:53:00
3275,3757,1338,14,2,Quis suscipit molestias totam perspiciatis cumque assumenda.,2023-02-04 21:38:00
3276,11810,1893,44,2,Optio delectus porro aspernatur fugit omnis facilis.,2023-03-26 16:22:00
3277,10035,352,36,2,At laudantium magni laborum fuga.,2023-11-23 17:48:00
3278,6055,1279,26,3,Unde a rem nobis dolorum sint ea.,2023-07-15 11:56:00
3279,9998,1760,28,3,Sit incidunt voluptatum sapiente esse earum impedit officiis eos saepe.,2023-04-17 02:39:00
3280,9525,853,25,4,Magni dignissimos nam nemo molestias laudantium veniam saepe corrupti adipisci.,2023-06-15 04:42:00
3281,2091,799,39,3,Modi iure optio veritatis assumenda perferendis.,2023-06-22 18:13:00
3282,1092,645,5,5,Non et dolores tempora amet porro accusantium necessitatibus incidunt.,2023-12-14 22:33:00
3283,11919,1325,35,2,Architecto consequuntur nisi eius mollitia explicabo ipsa.,2023-07-13 13:21:00
3284,9158,576,40,3,Amet autem quia qui asperiores reprehenderit.,2023-10-05 15:49:00
3285,11917,1670,30,5,Hic iste explicabo tempore soluta nesciunt veritatis nisi libero optio.,2023-03-03 09:19:00
3286,5668,1978,15,3,Doloribus est voluptatum dignissimos corporis quod at rem suscipit nihil.,2023-11-04 06:26:00
3287,4079,428,4,2,Quae ad sit minus ut distinctio est.,2023-02-02 18:34:00
3288,7378,1295,49,2,Blanditiis occaecati quia explicabo.,2023-03-23 03:52:00
3289,4026,153,34,5,Aspernatur mollitia nemo consequuntur quisquam animi hic fuga suscipit.,2023-06-12 20:24:00
3290,2165,1781,44,2,Assumenda magni veniam quas ea autem eius.,2023-01-20 04:40:00
3291,1643,213,29,2,Nemo assumenda consequatur id similique inventore.,2023-06-29 20:57:00
3292,8458,522,41,3,Totam dolorem ducimus dolore id nihil aperiam consequuntur deleniti voluptatem.,2023-08-31 21:04:00
3293,740,1991,21,3,Voluptatem cumque unde eum veniam in exercitationem excepturi.,2023-09-18 05:41:00
3294,686,1204,42,4,Ducimus odio reprehenderit rerum et illum natus architecto similique.,2023-05-28 05:54:00
3295,1566,1428,49,5,Facilis facere suscipit maxime eos.,2023-12-02 01:37:00
3296,5851,250,46,3,Vitae debitis sequi eaque inventore ab corrupti consequuntur inventore voluptatem ducimus.,2023-03-14 02:44:00
3297,997,411,45,4,Iste molestiae fuga hic iure sit occaecati inventore quae similique.,2023-12-17 18:36:00
3298,1718,1368,13,2,Officia commodi sapiente officiis veniam veritatis sapiente impedit atque.,2023-06-09 18:11:00
3299,2821,957,31,3,Fuga dicta quam fugiat eligendi perspiciatis aliquam at commodi non.,2023-06-16 01:11:00
3300,2530,1511,10,4,Nisi mollitia dolorem suscipit.,2023-10-21 19:50:00
3301,4263,760,29,3,Necessitatibus minus suscipit nam libero sapiente voluptatum tenetur natus.,2023-04-12 10:25:00
3302,7324,851,10,2,Amet nesciunt hic explicabo delectus architecto cupiditate.,2023-09-12 23:16:00
3303,11375,523,47,4,Pariatur deleniti minus commodi cupiditate inventore quae neque.,2023-10-26 22:32:00
3304,5014,949,41,2,Beatae magnam possimus asperiores assumenda assumenda nulla numquam.,2023-10-02 03:05:00
3305,3867,451,12,5,Cupiditate delectus tempore error asperiores ratione in.,2023-05-03 20:22:00
3306,8164,1200,18,2,Quam at quos molestias eius voluptatum.,2023-08-16 04:40:00
3307,8975,484,3,4,Rem sed et commodi modi natus.,2023-03-17 21:13:00
3308,7660,1989,1,4,Molestiae eos tenetur illo nemo molestiae.,2023-02-28 00:34:00
3309,7198,23,20,4,Consectetur doloribus reprehenderit facilis quas nobis reprehenderit velit illum quidem.,2023-08-14 07:12:00
3310,5899,510,8,3,Reiciendis ullam nulla veritatis impedit.,2023-04-13 17:28:00
3311,8980,1724,2,3,Itaque corporis nihil magni laborum.,2023-05-04 00:37:00
3312,1076,1323,19,4,Eos sequi modi libero praesentium dolor aperiam voluptate illo non inventore.,2023-01-05 19:16:00
3313,3314,1606,37,5,Cupiditate sed consequuntur sint modi alias.,2023-09-12 02:49:00
3314,9754,29,27,4,Aperiam quaerat hic ullam deserunt quos.,2023-01-12 11:17:00
3315,4991,908,43,3,Quasi fugit ad illum provident vero adipisci occaecati itaque non.,2023-01-12 01:17:00
3316,2101,385,27,5,Nihil possimus non laudantium.,2023-02-15 10:23:00
3317,2216,945,45,4,Mollitia eum animi recusandae rerum qui optio eum perspiciatis molestias.,2023-02-03 18:55:00
3318,2749,1374,33,3,Minus esse aut laboriosam soluta in deserunt blanditiis inventore porro.,2023-02-26 16:36:00
3319,4749,1815,35,5,Enim earum facere fuga optio vel necessitatibus.,2023-10-11 00:18:00
3320,710,1324,18,4,Pariatur corporis sunt doloremque autem placeat.,2023-11-14 01:12:00
3321,8989,1731,50,3,Autem similique dicta fugiat vel mollitia porro soluta incidunt voluptatem.,2023-05-21 02:13:00
3322,5148,1745,41,4,Dolores temporibus aliquid reprehenderit commodi dignissimos.,2023-03-29 21:09:00
3323,10450,961,47,2,Ullam est rerum totam corrupti quo dolorum architecto.,2023-11-19 05:28:00
3324,2920,675,47,3,Optio dolore magnam illum eaque sunt voluptatibus corrupti.,2023-04-16 17:33:00
3325,9291,1041,41,4,Quo non sit provident officiis voluptatem assumenda corrupti et.,2023-05-13 15:23:00
3326,10754,258,23,3,Asperiores necessitatibus iusto labore nesciunt maxime eveniet reprehenderit incidunt.,2023-06-02 11:39:00
3327,6135,866,30,2,Laborum aut perferendis magnam officiis accusantium blanditiis voluptatum eaque.,2023-05-01 09:50:00
3328,577,1177,3,4,Distinctio earum ratione officiis vel quas nobis sed dicta ea.,2023-07-04 23:31:00
3329,3377,1643,29,5,Pariatur ipsa dolorum consequatur dignissimos porro iure placeat ducimus fugiat.,2023-08-06 02:48:00
3330,9818,839,3,3,Sed blanditiis vitae minima fugit ullam alias tempora.,2023-11-28 10:49:00
3331,1939,1298,31,5,Ad doloribus iusto commodi voluptatibus perspiciatis tempora.,2023-07-19 01:29:00
3332,9850,1471,15,2,Architecto impedit libero libero cupiditate provident quos ab quibusdam.,2023-11-09 15:34:00
3333,8303,1731,48,4,Hic labore accusantium vero.,2023-03-30 17:55:00
3334,6184,225,32,3,Rerum sint enim tempora consequatur repellendus earum provident ullam tempore.,2023-08-11 10:57:00
3335,261,1632,43,4,In ab est officia saepe reprehenderit quibusdam occaecati odio.,2023-04-11 02:27:00
3336,363,1790,28,3,Soluta quam molestiae modi adipisci voluptates cum repellendus.,2023-12-13 23:23:00
3337,9945,1647,25,4,Voluptatem praesentium quibusdam sed exercitationem sapiente.,2023-03-15 09:43:00
3338,6734,1645,47,3,Ipsa illum veniam dolorem vitae ad.,2023-11-23 01:41:00
3339,2356,1132,1,5,Quos nisi illum incidunt dolores ut distinctio cum suscipit tempora.,2023-03-09 13:56:00
3340,11777,1557,37,3,Accusamus itaque quibusdam voluptates est ratione voluptatem consectetur adipisci repellat.,2023-10-31 14:42:00
3341,4644,1515,42,2,Doloremque dolore saepe id aperiam minima voluptates.,2023-10-12 07:00:00
3342,8908,810,29,2,Nam iure expedita sunt quidem consectetur.,2023-02-18 03:42:00
3343,3369,648,48,5,Dolore molestias reprehenderit dolorum dolores labore necessitatibus nulla numquam id.,2023-12-17 19:32:00
3344,182,261,3,5,Consequatur iure vel aperiam iusto ad sed praesentium quia aliquam.,2023-03-20 00:51:00
3345,4378,1184,19,2,Vitae quod ullam sunt beatae unde tempore.,2023-12-18 05:29:00
3346,6245,563,15,5,Corrupti aspernatur quisquam dicta dolor.,2023-07-26 09:12:00
3347,3548,1382,37,5,Nemo voluptatem nam voluptas error placeat ab distinctio quibusdam.,2023-10-13 06:56:00
3348,2957,1706,21,5,Nostrum ut porro ex rem quam odio fugit iure commodi.,2023-11-20 13:53:00
3349,533,1125,12,4,Mollitia magni sapiente quas voluptatum atque labore.,2023-11-28 19:01:00
3350,8834,1759,7,2,Id suscipit voluptas adipisci voluptatum.,2023-10-25 19:17:00
3351,3319,432,6,3,Voluptas vitae unde magnam explicabo quos.,2023-08-17 07:47:00
3352,4153,885,19,5,Aliquam a voluptatem amet cum recusandae maxime neque quisquam.,2023-02-02 11:13:00
3353,7103,1820,48,2,Veniam rerum vitae dolor a laudantium eaque assumenda vel nulla beatae.,2023-07-07 23:14:00
3354,8421,946,25,3,Dolore dolorum error laudantium perspiciatis exercitationem enim libero blanditiis.,2023-03-12 21:34:00
3355,8161,983,9,2,Quo necessitatibus vitae dolor aspernatur nulla consectetur molestias eos.,2023-02-20 09:00:00
3356,185,1506,3,2,Aut facere quis incidunt esse.,2023-04-01 12:19:00
3357,10844,857,5,3,Excepturi optio tempore repellendus officia.,2023-05-27 07:32:00
3358,2541,1745,22,4,Mollitia rerum aut earum nulla aliquam necessitatibus.,2023-11-26 13:26:00
3359,7534,566,13,5,Assumenda reprehenderit neque totam qui nulla ut porro in.,2023-11-07 17:51:00
3360,6142,203,22,3,Beatae necessitatibus error distinctio nesciunt possimus laboriosam quo alias nisi.,2023-08-11 17:24:00
3361,11058,149,21,2,Sit quisquam voluptatum necessitatibus eveniet error.,2023-09-06 13:11:00
3362,10990,332,20,2,Facere quia quia ex autem nesciunt ratione expedita velit.,2023-01-03 14:02:00
3363,5693,70,17,4,Aliquid eaque ipsam possimus blanditiis debitis.,2023-03-08 07:44:00
3364,7898,1037,3,5,Quae voluptas odio ipsam occaecati deserunt aspernatur sint.,2023-06-29 21:44:00
3365,5215,297,32,5,Dolor recusandae reprehenderit debitis adipisci illum impedit distinctio.,2023-06-25 09:28:00
3366,4474,1214,1,3,Consequuntur excepturi iste amet assumenda possimus aliquam eaque architecto.,2023-04-17 19:01:00
3367,11057,620,41,2,Neque fuga repudiandae perspiciatis labore perferendis unde.,2023-08-06 09:14:00
3368,385,1542,32,5,Maiores aliquid non soluta eveniet asperiores iusto at totam illum.,2023-09-29 09:35:00
3369,4773,1518,39,5,Pariatur mollitia dignissimos quis magni iusto.,2023-09-03 11:30:00
3370,561,360,22,4,Eius omnis voluptatem corrupti tenetur vero inventore a vel.,2023-06-29 12:54:00
3371,3878,1101,34,3,Itaque perspiciatis eveniet nesciunt quas laudantium.,2023-02-27 01:11:00
3372,692,429,16,4,Facere quo vero consequatur quis.,2023-02-26 07:00:00
3373,7108,1484,3,5,Possimus recusandae dolore praesentium culpa dicta fuga natus animi.,2023-08-20 19:35:00
3374,1931,577,14,5,Natus neque alias ratione libero reiciendis ullam.,2023-06-22 21:53:00
3375,9790,840,19,4,Hic optio saepe eveniet modi libero a tenetur fuga.,2023-08-20 03:42:00
3376,3984,323,24,4,Numquam explicabo quo maxime recusandae at.,2023-01-02 01:03:00
3377,1095,1861,5,5,Eum blanditiis molestiae deleniti.,2023-05-19 23:10:00
3378,854,1990,49,3,Minima suscipit dolorum impedit ut eaque.,2023-12-30 14:50:00
3379,431,1583,11,3,Ipsa aspernatur itaque vel exercitationem consequuntur fugit sed dolorem.,2023-02-21 00:22:00
3380,9261,1871,25,3,Perferendis illum magnam non.,2023-07-07 21:25:00
3381,10476,1493,7,5,Neque laudantium deleniti ut magnam veritatis vel molestias commodi.,2023-12-08 17:28:00
3382,7412,1864,9,3,Labore deserunt hic rem inventore.,2023-01-02 15:42:00
3383,7054,1332,48,4,Ipsum nam soluta eius sed aut.,2023-10-17 06:50:00
3384,11724,156,32,4,Provident distinctio iste saepe nisi saepe rem ipsum maiores.,2023-11-27 02:32:00
3385,5477,1423,6,4,Cumque culpa a odit incidunt corporis quae consectetur.,2023-02-24 23:13:00
3386,10262,960,14,2,Fugiat totam ratione vel hic doloribus qui.,2023-02-19 12:25:00
3387,5601,687,46,5,Id voluptate ducimus repellendus error.,2023-06-18 04:43:00
3388,3129,1518,31,4,Et quasi est laudantium illo quos tempora laboriosam molestiae.,2023-08-24 05:46:00
3389,2169,1389,2,3,Perspiciatis a magnam voluptatibus aperiam laborum ipsa excepturi.,2023-07-02 23:00:00
3390,4116,644,10,4,Temporibus quas amet impedit nemo.,2023-07-07 07:29:00
3391,4943,1911,3,3,A accusantium ut non iste consequuntur ducimus ratione aperiam ab.,2023-02-22 21:34:00
3392,8278,1864,10,4,Mollitia aliquam dolorum ratione odit explicabo aperiam quam.,2023-07-13 14:10:00
3393,824,1734,11,3,Numquam eligendi amet ducimus eligendi iusto corrupti.,2023-09-28 13:45:00
3394,10025,1376,28,4,Quisquam architecto praesentium ipsam assumenda sapiente rerum.,2023-05-18 10:06:00
3395,4697,1699,16,2,Dolorem sit repudiandae possimus cum eaque eveniet vero.,2023-02-15 12:35:00
3396,11958,236,21,5,Eveniet repudiandae recusandae quibusdam.,2023-10-30 17:09:00
3397,4620,1895,16,4,Amet totam sapiente maxime tenetur mollitia vitae mollitia.,2023-08-06 09:14:00
3398,1164,1328,44,2,Reprehenderit facere unde iste sed omnis.,2023-09-21 01:52:00
3399,8543,1193,21,5,Atque accusamus sequi sed iure provident cupiditate velit.,2023-07-19 19:17:00
3400,1424,720,43,3,Impedit doloribus sequi libero quisquam fugit officia.,2023-10-25 22:40:00
3401,3550,549,43,4,Et quo illum est inventore.,2023-02-16 03:58:00
3402,3907,1724,12,4,Temporibus occaecati tempora quo at.,2023-05-17 17:39:00
3403,8672,1385,44,4,Perspiciatis mollitia earum ea aut.,2023-03-24 14:29:00
3404,2205,1558,12,5,Harum neque iusto distinctio a ea molestiae neque aperiam minus.,2023-06-17 19:08:00
3405,1806,1132,35,4,Dolor quia doloribus blanditiis voluptates.,2023-07-16 09:30:00
3406,1901,863,32,2,Repellat inventore esse corporis iusto omnis nihil.,2023-04-02 03:25:00
3407,4623,1738,10,2,Eos deserunt est cupiditate.,2023-02-10 17:58:00
3408,9775,737,28,2,Repudiandae dolorem nostrum numquam architecto vel ratione optio deserunt eligendi.,2023-06-28 03:38:00
3409,6614,1337,43,2,Deleniti suscipit possimus iure voluptatem non repudiandae.,2023-12-12 05:36:00
3410,7682,1066,10,2,Voluptas laborum id beatae in.,2023-10-06 08:11:00
3411,11664,3,4,5,Maxime autem expedita non atque dolores a molestiae quisquam.,2023-01-15 23:24:00
3412,1527,732,36,3,Ipsa minus unde aperiam tenetur laboriosam quaerat.,2023-06-01 18:30:00
3413,558,1834,38,5,Vitae accusamus est voluptatem.,2023-06-21 11:41:00
3414,3932,809,12,2,Saepe sunt suscipit aperiam quam officiis maxime rerum.,2023-06-23 19:33:00
